x,y,z,vector_magnitude
93.6738,38.9503,-101.555,143.546
94.0605,39.1743,-101.103,143.54
94.0815,39.1737,-101.824,144.062
94.5714,39.3366,-101.486,144.189
94.5085,39.368,-102.225,144.677
94.9524,39.6406,-101.976,144.867
94.8241,39.7252,-102.688,145.309
95.3384,39.8779,-102.345,145.445
95.1239,39.8651,-103.165,145.879
95.6071,39.9984,-102.724,145.92
95.5469,39.9173,-103.43,146.357
96.0872,40.051,-102.922,146.389
95.8738,39.8877,-103.712,146.762
96.3768,39.936,-103.242,146.773
96.1845,39.8815,-104.162,147.281
96.8247,39.9623,-103.548,147.29
96.6336,39.8249,-104.236,147.612
97.0448,39.9211,-103.706,147.534
96.8896,39.7825,-104.352,147.85
97.3063,39.9297,-103.751,147.74
97.3091,39.7291,-104.209,148.01
97.6455,39.8192,-103.761,147.941
97.525,39.6417,-104.457,148.303
97.8389,39.7157,-103.911,148.146
97.7839,39.4733,-104.54,148.487
98.2126,39.537,-103.919,148.351
97.9998,39.378,-104.783,148.775
98.2729,39.4573,-104.181,148.553
98.0581,39.51,-104.778,148.845
98.3474,39.6349,-104.117,148.605
98.1023,39.6349,-104.96,149.035
98.5565,39.649,-104.281,148.862
98.3472,39.5898,-104.978,149.197
98.5757,39.5796,-104.338,148.896
98.3358,39.4691,-104.994,149.169
98.6605,39.6571,-104.597,149.155
98.488,39.6503,-105.026,149.34
98.85,39.7139,-104.487,149.218
98.7304,39.587,-105.201,149.606
99.1316,39.6624,-104.635,149.494
98.8761,39.4551,-105.283,149.726
99.2038,39.4906,-104.659,149.514
98.8861,39.3833,-105.47,149.845
99.187,39.4894,-105.02,149.755
98.8659,39.4467,-105.725,150.027
99.2167,39.5332,-104.961,149.745
99.0556,39.4054,-105.663,150.098
99.4339,39.5871,-105.074,149.983
99.183,39.5403,-105.831,150.336
99.4187,39.6051,-105.252,150.102
99.1985,39.3537,-105.904,150.349
99.2636,39.4349,-105.392,150.053
98.9691,39.1266,-106.206,150.351
99.1929,39.2168,-105.71,150.173
99.1158,39.1552,-106.307,150.526
99.2897,39.2801,-105.757,150.286
99.0537,39.1881,-106.477,150.614
99.2885,39.2759,-106.153,150.563
99.0205,39.0359,-107.079,150.979
99.3209,38.9214,-106.416,150.678
99.087,38.8138,-107.168,151.029
99.4437,38.9377,-106.677,150.948
99.2043,38.7562,-107.42,151.27
99.559,38.7016,-106.862,151.094
99.3168,38.5475,-107.843,151.591
99.5145,38.5861,-107.427,151.435
99.253,38.3622,-108.069,151.663
99.4053,38.4073,-107.654,151.479
99.1585,38.119,-108.347,151.739
99.485,38.1795,-108.128,151.811
99.478,37.8625,-108.641,152.093
99.6917,37.9662,-108.302,152.017
99.5844,37.7108,-108.952,152.347
99.9712,37.3445,-108.39,152.109
100.657,36.1881,-108.853,152.612
100.657,36.1881,-108.853,152.612
100.541,35.7819,-109.43,152.852
100.541,35.7819,-109.43,152.852
100.541,35.7819,-109.43,152.852
100.541,35.7819,-109.43,152.852
100.541,35.7819,-109.43,152.852
100.541,35.7819,-109.43,152.852
100.801,35.7624,-108.95,152.676
100.801,35.7624,-108.95,152.676
100.801,35.7624,-108.95,152.676
100.801,35.7624,-108.95,152.676
100.686,35.4789,-109.399,152.854
100.841,35.2792,-109.05,152.661
100.524,34.6532,-109.664,152.748
100.703,34.4321,-109.177,152.467
100.54,34.1592,-109.63,152.623
100.733,34.1337,-109.029,152.314
100.585,33.8916,-109.527,152.519
100.823,33.7289,-109,152.262
100.651,33.4453,-109.503,152.447
100.732,33.3134,-108.972,152.091
100.607,33.0042,-109.53,152.341
100.668,32.9432,-108.973,151.969
100.423,32.7063,-109.331,152.012
100.611,32.5809,-108.887,151.791
100.631,32.2163,-109.035,151.833
100.781,32.066,-108.609,151.595
100.691,31.7797,-108.885,151.673
100.845,31.6448,-108.607,151.547
100.769,31.3506,-108.9,151.646
100.948,31.2763,-108.411,151.399
100.803,31.0362,-108.862,151.576
101.033,30.9105,-108.294,151.297
100.991,30.6262,-108.567,151.407
101.16,30.4135,-107.871,150.978
101.067,30.3263,-108.313,151.215
101.285,30.1479,-107.766,150.934
101.169,29.85,-108.072,151.016
101.156,29.762,-107.739,150.752
101.13,29.4734,-107.986,150.854
101.197,29.3728,-107.569,150.581
101.265,29.0791,-107.594,150.588
101.229,29.0284,-107.245,150.304
101.257,28.7681,-107.35,150.348
101.372,28.7888,-106.894,150.105
101.397,28.5555,-107.119,150.237
101.467,28.4001,-106.821,150.043
101.472,28.1369,-106.893,150.047
101.541,28.0245,-106.416,149.734
101.502,27.8218,-106.676,149.855
101.702,27.814,-106.145,149.612
101.75,27.6915,-106.219,149.674
101.733,27.7308,-105.782,149.36
101.629,27.6676,-105.947,149.395
101.666,27.5403,-105.774,149.274
101.69,27.3173,-105.662,149.17
101.821,27.1878,-105.304,148.982
101.956,27.0861,-105.115,148.923
101.908,27.2173,-104.962,148.805
101.868,27.0356,-104.838,148.658
101.849,27.1144,-104.619,148.505
101.944,27.1015,-104.633,148.577
101.931,27.0514,-104.395,148.392
101.975,27.0075,-104.453,148.455
102.006,27.0513,-104.258,148.347
101.92,26.9607,-104.347,148.334
102.052,27.0622,-103.996,148.196
101.948,26.922,-103.974,148.083
101.993,26.957,-103.684,147.918
102.119,26.9029,-103.709,148.012
102.127,27.1721,-103.557,147.96
102.147,27.1231,-103.203,147.718
102.088,27.3596,-103.084,147.638
102.175,27.3244,-102.945,147.594
102.167,27.5863,-103.021,147.69
102.123,27.3335,-102.891,147.522
102.088,27.4967,-102.997,147.602
102.102,27.3973,-102.744,147.417
102.093,27.6546,-102.807,147.503
102.201,27.5302,-102.738,147.506
102.182,27.7414,-102.539,147.395
102.234,27.8112,-102.483,147.404
102.252,27.8944,-102.43,147.396
102.126,27.866,-102.487,147.342
102.074,27.9357,-102.52,147.343
102.14,27.9698,-102.46,147.353
102.045,28.2358,-102.511,147.373
102.172,28.1789,-102.385,147.363
102.017,28.2983,-102.674,147.48
102.207,28.2109,-102.558,147.514
102.06,28.3336,-102.835,147.628
102.289,28.3355,-102.631,147.645
102.222,28.4668,-102.985,147.87
102.245,28.4427,-102.921,147.837
102.072,28.4684,-103.252,147.953
102.267,28.5013,-103.175,148.04
102.33,28.6582,-103.412,148.279
102.601,28.7551,-103.332,148.43
102.47,28.5751,-103.569,148.469
102.492,28.6007,-103.634,148.535
102.267,28.598,-103.845,148.527
102.462,28.5382,-103.702,148.55
102.336,28.5333,-104.081,148.726
102.34,28.5382,-103.841,148.563
102.164,28.5485,-104.498,148.904
102.358,28.4958,-104.241,148.847
102.293,28.5113,-104.726,149.146
102.593,28.5185,-104.421,149.139
102.536,28.331,-104.872,149.381
102.723,28.263,-104.679,149.36
102.645,28.1669,-104.984,149.502
102.805,28.047,-104.88,149.517
102.786,27.9704,-105.191,149.708
103.006,27.9448,-104.939,149.678
102.976,27.7669,-105.266,149.853
103.12,27.6855,-105.078,149.806
103.059,27.5203,-105.322,149.904
103.281,27.423,-105.015,149.824
103.231,27.2838,-105.409,150.041
103.414,27.1917,-105.082,149.92
103.212,27.0546,-105.648,150.154
103.534,26.9993,-105.164,150.026
103.281,26.8398,-105.572,150.109
103.669,26.7744,-105.028,149.983
103.571,26.6796,-105.486,150.22
103.933,26.5039,-105.144,150.199
103.789,26.301,-105.611,150.391
104.02,26.299,-105.21,150.269
103.91,26.142,-105.526,150.388
104.219,26.0898,-105.187,150.354
104.111,25.855,-105.453,150.426
104.362,25.8152,-104.981,150.263
104.157,25.6799,-105.329,150.341
104.344,25.6887,-104.801,150.103
104.244,25.4996,-105.301,150.351
104.54,25.5531,-104.719,150.158
104.294,25.4417,-105.24,150.333
104.669,25.4287,-104.639,150.171
104.544,25.2955,-105.142,150.414
104.817,25.2689,-104.523,150.167
104.622,25.045,-104.943,150.286
104.954,25.0384,-104.385,150.129
104.71,24.9083,-104.682,150.143
105.088,25.0009,-104.109,150.024
104.935,24.856,-104.458,150.135
105.086,24.9207,-103.884,149.853
105.04,24.7846,-104.03,149.9
105.232,24.9119,-103.496,149.685
105.025,24.7405,-103.708,149.659
105.316,24.7659,-103.206,149.52
105.069,24.6476,-103.689,149.661
105.319,24.7878,-103.01,149.391
105.034,24.8428,-103.455,149.507
105.361,24.7828,-102.716,149.217
105.138,24.8411,-103.192,149.398
105.405,24.9543,-102.604,149.199
105.307,24.8461,-102.979,149.371
105.478,24.933,-102.447,149.14
105.187,24.7951,-103.002,149.294
105.456,24.8663,-102.529,149.169
105.179,24.8937,-102.754,149.133
105.442,25.0583,-102.189,148.959
105.297,25.1073,-102.558,149.118
105.41,25.2498,-102.154,148.943
105.322,25.1934,-102.472,149.09
105.573,25.3181,-101.872,148.878
105.399,25.2837,-102.31,149.049
105.611,25.4607,-101.72,148.825
105.194,25.3753,-102.297,148.91
105.403,25.4991,-101.607,148.607
105.151,25.6203,-102.093,148.782
105.527,25.7751,-101.409,148.608
105.242,25.7118,-101.97,148.778
105.37,25.8193,-101.5,148.565
105.069,25.7418,-101.875,148.595
105.26,25.9674,-101.453,148.481
104.946,25.8736,-101.893,148.544
105.103,26.0383,-101.456,148.385
104.866,25.9474,-101.82,148.45
105.06,26.052,-101.254,148.219
104.729,26.1497,-101.517,148.181
104.976,26.2606,-101.061,148.063
104.62,26.2877,-101.524,148.133
104.769,26.352,-100.932,147.845
104.413,26.3032,-101.48,147.96
104.745,26.3582,-100.964,147.852
104.383,26.4002,-101.637,148.064
104.628,26.5002,-100.961,147.792
104.361,26.5581,-101.441,147.942
104.527,26.715,-100.929,147.737
104.149,26.6393,-101.401,147.78
104.216,26.7667,-100.96,147.548
104.06,26.7213,-101.384,147.72
104.291,26.9928,-100.897,147.599
104.163,26.9069,-101.214,147.71
104.302,27.1747,-100.852,147.609
104.123,27.0466,-101.103,147.631
104.446,27.2014,-100.582,147.532
104.151,27.0665,-101.044,147.614
104.275,27.1338,-100.483,147.331
104.109,27.0769,-100.972,147.537
104.134,27.2018,-100.393,147.182
103.821,27.1355,-100.857,147.266
103.923,27.3189,-100.251,146.958
103.735,27.2203,-100.902,147.252
103.905,27.2016,-100.433,147.047
103.772,27.1172,-100.822,147.204
103.959,27.3192,-100.347,147.049
103.797,27.2457,-100.806,147.234
103.967,27.2984,-100.398,147.085
103.791,27.1512,-100.743,147.17
103.925,27.2875,-100.449,147.088
103.79,27.2662,-100.806,147.233
103.892,27.3192,-100.369,147.017
103.649,27.2538,-100.755,147.097
103.807,27.4456,-100.193,146.86
103.539,27.3452,-100.724,147.015
103.807,27.4607,-100.298,146.934
103.637,27.453,-100.887,147.216
103.965,27.5655,-100.412,147.143
103.655,27.4984,-100.906,147.25
103.816,27.4957,-100.346,146.98
103.544,27.4675,-100.758,147.065
103.698,27.5466,-100.37,146.922
103.62,27.4141,-100.735,147.093
103.826,27.4524,-100.44,147.043
103.657,27.2115,-100.86,147.166
103.669,27.3216,-100.507,146.953
103.453,27.2111,-100.814,146.992
103.533,27.2921,-100.382,146.767
103.437,27.3466,-100.756,146.965
103.554,27.4315,-100.324,146.768
103.368,27.2745,-100.697,146.863
103.514,27.2482,-100.393,146.753
103.324,27.313,-100.958,147.019
103.391,27.1925,-100.458,146.7
103.247,27.1099,-100.906,146.891
103.474,27.1588,-100.504,146.784
103.553,27.1566,-100.831,147.064
103.642,27.1656,-100.56,146.943
103.395,27.0774,-100.928,147.004
103.408,27.166,-100.577,146.788
103.34,27.0567,-100.824,146.89
103.359,27.0775,-100.581,146.741
103.337,27.0004,-100.874,146.912
103.247,26.9295,-100.599,146.647
103.166,26.9102,-100.862,146.767
103.337,26.8387,-100.432,146.58
103.342,26.7629,-100.815,146.831
103.408,26.7135,-100.331,146.537
103.298,26.6784,-100.659,146.678
103.389,26.5584,-100.345,146.505
103.354,26.4559,-100.774,146.757
103.476,26.401,-100.329,146.527
103.569,26.3541,-100.589,146.763
103.507,26.3665,-100.352,146.559
103.663,26.2578,-100.544,146.781
103.593,26.192,-100.368,146.599
103.615,26.2279,-100.512,146.719
103.502,26.2289,-100.443,146.593
103.623,26.1475,-100.466,146.679
103.643,26.0324,-100.155,146.461
103.585,26.0827,-100.278,146.513
103.524,26.0407,-100.023,146.287
103.5,25.9881,-100.269,146.429
103.513,25.9729,-99.9535,146.22
103.485,26.0594,-100.38,146.507
103.484,25.9602,-100.186,146.357
103.491,25.9331,-100.421,146.517
103.611,25.9414,-99.9845,146.305
103.632,25.906,-100.051,146.359
103.521,26.0105,-99.8902,146.189
103.706,26.1671,-100.037,146.448
103.604,26.1218,-99.8313,146.227
103.723,26.2243,-99.7697,146.288
103.452,26.1114,-99.6824,146.016
103.429,26.0636,-99.6291,145.955
103.503,26.1608,-99.432,145.89
103.627,26.2326,-99.4072,145.974
103.548,26.2325,-99.2437,145.807
103.474,26.2337,-99.3457,145.824
103.528,26.3003,-99.104,145.71
103.487,26.3118,-99.2531,145.784
103.567,26.3239,-98.962,145.645
103.557,26.3947,-99.097,145.743
103.538,26.3955,-98.9601,145.636
103.576,26.3268,-98.8357,145.566
103.611,26.3941,-98.6687,145.491
103.523,26.5187,-98.6578,145.443
103.386,26.6228,-98.5602,145.298
103.465,26.5969,-98.4804,145.295
103.31,26.7957,-98.5303,145.256
103.359,26.8203,-98.475,145.258
103.328,26.8951,-98.5246,145.283
103.307,26.9653,-98.5139,145.274
103.348,26.9521,-98.4306,145.244
103.305,27.0802,-98.4597,145.257
103.378,27.2819,-98.1507,145.137
103.205,27.3501,-98.2431,145.09
103.026,27.1669,-98.2429,144.928
102.792,27.146,-98.3592,144.836
102.93,27.1748,-98.2937,144.895
102.844,27.276,-98.2683,144.836
102.818,27.3521,-98.4511,144.956
102.77,27.3046,-98.4628,144.921
102.759,27.3953,-98.5381,144.982
102.726,27.4261,-98.4145,144.88
102.736,27.4772,-98.5178,144.967
102.657,27.4361,-98.3673,144.801
102.682,27.4101,-98.479,144.889
102.697,27.3901,-98.2699,144.754
102.652,27.474,-98.3146,144.769
102.682,27.4563,-98.1753,144.692
102.797,27.5244,-98.1608,144.777
102.564,27.4912,-98.3229,144.715
102.526,27.4923,-98.2428,144.635
102.467,27.4895,-98.2106,144.57
102.564,27.5348,-98.3168,144.719
102.54,27.4484,-98.3221,144.689
102.548,27.5615,-98.4317,144.792
102.459,27.4817,-98.2844,144.613
102.366,27.5537,-98.6264,144.794
102.458,27.4318,-98.2998,144.613
102.564,27.3681,-98.3347,144.7
102.416,27.2383,-98.2152,144.489
102.318,27.2293,-98.5496,144.646
102.257,27.1669,-98.3337,144.444
102.31,27.1357,-98.5387,144.615
102.283,26.9704,-98.4368,144.495
102.348,26.9512,-98.5784,144.635
102.212,26.9123,-98.6063,144.55
102.306,26.9342,-98.6275,144.635
102.087,26.8782,-98.5554,144.421
102.137,26.8616,-98.4827,144.403
102.069,26.7184,-98.2397,144.163
102.033,26.7367,-98.3808,144.237
101.966,26.6211,-98.0538,143.945
102.024,26.6184,-98.4626,144.265
101.955,26.4658,-98.1016,143.942
101.981,26.5242,-98.3292,144.126
101.964,26.3942,-98.0802,143.921
101.953,26.4099,-98.2824,144.053
101.866,26.2093,-98.0654,143.807
101.979,26.2819,-98.032,143.877
101.864,26.0627,-97.7842,143.587
101.906,26.0208,-97.9773,143.741
101.761,26.0574,-97.6996,143.455
101.727,26.0668,-97.6291,143.385
101.573,25.9714,-97.5002,143.17
101.572,26.0016,-97.5884,143.236
101.52,25.8545,-97.1881,142.9
101.565,26.0065,-97.2246,142.984
101.488,25.8983,-96.793,142.617
101.594,25.9327,-97.1781,142.96
101.535,25.7875,-96.7538,142.603
101.431,25.8431,-97.021,142.72
101.288,25.7558,-96.4708,142.229
101.414,25.7842,-96.6804,142.467
101.417,25.686,-96.2167,142.137
101.447,25.704,-96.4497,142.319
101.308,25.5493,-96.085,141.945
101.545,25.6656,-96.3854,142.338
101.353,25.4798,-95.898,141.838
101.46,25.5805,-95.9356,141.958
101.29,25.5003,-95.6525,141.631
101.36,25.5459,-95.8849,141.847
101.29,25.4714,-95.5461,141.554
101.416,25.6075,-95.7957,141.837
101.428,25.4891,-95.3608,141.531
101.473,25.6726,-95.6405,141.785
101.275,25.5992,-95.2642,141.376
101.264,25.8302,-95.6878,141.696
101.237,25.7492,-94.974,141.181
101.341,25.8634,-95.1504,141.395
101.16,25.7655,-94.6324,140.899
101.276,25.9191,-94.9589,141.23
101.159,25.7001,-94.6011,140.865
101.203,25.7714,-94.7667,141.021
100.992,25.6862,-94.323,140.556
101.118,25.8202,-94.4162,140.734
100.808,25.7009,-94.0486,140.242
100.827,25.8784,-94.1643,140.366
100.665,25.7528,-93.9014,140.05
100.588,25.98,-94.2285,140.257
100.368,25.8822,-93.6374,139.684
100.447,26.1383,-94.0833,140.088
100.288,26.0295,-93.5526,139.597
100.241,26.2579,-93.9691,139.885
100.042,26.1196,-93.3821,139.323
100.06,26.2972,-93.7697,139.629
99.938,26.0886,-93.2437,139.15
99.947,26.3606,-93.6501,139.48
99.8569,26.2514,-93.2962,139.157
99.8244,26.352,-93.6254,139.374
99.5482,26.2394,-93.2231,138.884
99.5917,26.4937,-93.4496,139.116
99.4263,26.4036,-92.967,138.656
99.6184,26.729,-93.2599,139.053
99.5166,26.8695,-92.8842,138.755
99.5806,26.9258,-93.1915,139.018
99.3433,26.6979,-92.6842,138.464
99.2186,26.8225,-93.2839,138.801
99.0293,26.7034,-92.8551,138.354
99.0552,26.8296,-93.3749,138.747
98.7679,26.7845,-92.7743,138.129
98.7099,26.8744,-93.2612,138.432
98.6473,26.7907,-92.9091,138.134
98.7159,26.9491,-93.2328,138.432
98.4714,26.8251,-92.7217,137.89
98.523,26.9867,-93.3282,138.366
98.2726,26.8919,-92.8955,137.878
98.4834,27.0606,-93.1321,138.22
98.3872,26.9242,-92.7975,137.9
98.4137,27.0376,-93.2332,138.234
98.1314,27.0454,-92.7543,137.712
98.1891,27.1503,-93.1829,138.063
98.0701,27.0058,-92.7561,137.662
98.1289,27.2161,-93.1609,138.018
97.9803,27.1082,-92.4327,137.4
98.1621,27.2973,-93.0239,137.965
97.8446,27.1711,-92.5373,137.386
97.9434,27.3921,-92.8778,137.73
97.7641,27.3246,-92.2878,137.191
97.8987,27.5826,-92.5623,137.524
97.7256,27.5044,-92.0526,137.042
97.8049,27.7191,-92.4179,137.387
97.5839,27.6805,-91.9567,136.912
97.7036,27.8455,-92.2429,137.223
97.4522,27.8306,-91.809,136.749
97.6629,28.1174,-92.2602,137.261
97.3217,28.0218,-91.9048,136.76
97.5385,28.3885,-92.1736,137.17
97.3087,28.2953,-91.558,136.574
97.3021,28.4848,-92.1437,137.002
97.0455,28.4446,-91.7079,136.518
97.1659,28.6465,-92.2003,136.977
96.9877,28.6167,-91.8763,136.626
96.9891,28.9585,-92.4963,137.117
96.8268,29.0239,-91.8946,136.611
96.9276,29.3282,-92.1435,136.914
96.7209,29.3145,-91.7552,136.504
96.707,29.6784,-92.2497,136.905
96.4154,29.7492,-92.0118,136.554
96.5414,29.9198,-92.4158,136.953
96.3643,29.9147,-92.0659,136.591
96.5352,30.2446,-92.4476,137.041
96.2295,30.2703,-92.2846,136.722
96.317,30.6378,-92.8251,137.23
96.1305,30.6393,-92.5172,136.891
96.1102,30.8629,-93.1323,137.344
96.0092,30.8665,-92.9861,137.175
96.1685,31.0715,-93.6346,137.772
96.1391,30.9627,-93.4326,137.59
96.3059,31.1964,-94.2636,138.325
96.23,31.0014,-94.0733,138.098
96.4205,31.1589,-94.5609,138.599
96.3824,31.1151,-94.2371,138.341
96.5102,31.2191,-94.7109,138.777
96.3295,31.1558,-94.6231,138.577
96.6135,31.2517,-95.1353,139.146
96.4946,31.138,-95.0636,138.989
96.8424,31.2011,-95.476,139.526
96.8486,31.0626,-95.3583,139.419
97.0702,31.0656,-95.8535,139.913
97.1503,30.8228,-95.4811,139.66
97.4566,30.8832,-96.1442,140.34
97.5797,30.6815,-95.853,140.182
97.5955,30.8352,-96.3166,140.544
97.5897,30.7735,-96.1127,140.387
97.8724,30.9044,-96.4074,140.814
97.9387,30.7809,-96.0577,140.594
98.1472,30.8688,-96.3892,140.985
98.0867,30.772,-96.187,140.783
98.2417,30.893,-96.3031,140.997
98.2936,30.8748,-96.0039,140.825
98.5261,30.8231,-96.2646,141.154
98.2746,30.6131,-96.0577,140.791
98.4775,30.6997,-96.1591,141.021
98.4847,30.673,-95.9138,140.853
98.5166,30.7855,-96.2526,141.13
98.5457,30.6608,-96.0502,140.986
98.6775,30.7578,-96.5153,141.416
98.606,30.7227,-96.142,141.104
98.586,30.7953,-96.5422,141.379
98.4916,30.8038,-96.373,141.199
98.5681,30.877,-96.6253,141.441
98.7553,30.8375,-96.2176,141.285
98.9265,31.0277,-96.4883,141.63
98.727,30.9109,-96.5951,141.538
98.8565,31.0339,-96.8077,141.801
98.723,31.0752,-96.4545,141.476
98.9063,31.1154,-96.6467,141.743
98.8412,31.0774,-96.6842,141.715
98.9782,31.119,-96.8669,141.945
99.0393,31.1333,-96.813,141.954
99.1191,31.2473,-96.9972,142.16
99.0896,31.2376,-96.961,142.113
99.0716,31.3155,-97.3203,142.362
99.2664,31.2583,-97.032,142.289
99.4281,31.3937,-97.393,142.678
99.3368,31.1965,-97.7246,142.797
100.363,31.1909,-98.4402,144
100.363,31.1909,-98.4402,144
100.363,31.1909,-98.4402,144
100.389,31.1653,-98.5338,144.077
100.389,31.1653,-98.5338,144.077
100.389,31.1653,-98.5338,144.077
100.389,31.1653,-98.5338,144.077
100.389,31.1653,-98.5338,144.077
100.389,31.1653,-98.5338,144.077
100.471,31.1347,-98.448,144.069
100.471,31.1347,-98.448,144.069
100.471,31.1347,-98.448,144.069
100.65,31.0079,-98.6556,144.308
100.506,30.8499,-98.7315,144.226
100.366,30.6461,-99.0247,144.286
100.544,30.5795,-99.0486,144.412
100.628,30.5267,-99.3299,144.653
100.677,30.3579,-99.2653,144.606
100.861,30.4134,-99.2793,144.756
101.009,30.4067,-99.1572,144.774
101.11,30.3766,-98.9863,144.721
101.179,30.3155,-99.1439,144.864
101.346,30.192,-99.2393,145.021
101.323,30.1037,-99.3216,145.043
101.303,30.0513,-99.3222,145.018
101.397,29.9971,-99.4429,145.155
101.506,29.8603,-99.4401,145.202
101.62,29.7812,-99.4676,145.284
101.748,29.6381,-99.4357,145.322
101.822,29.6544,-99.4422,145.382
101.827,29.5099,-99.5531,145.431
102.083,29.5193,-99.4312,145.53
102.042,29.374,-99.5617,145.561
102.282,29.374,-99.5085,145.693
102.46,29.2711,-99.4612,145.765
102.537,29.1608,-99.4771,145.808
102.447,29.0879,-99.3886,145.67
102.642,29.0687,-99.2906,145.736
102.777,28.8931,-98.9209,145.545
102.877,28.8798,-99.0505,145.701
103.04,28.8244,-98.9367,145.728
103.146,28.9197,-98.9869,145.855
103.13,28.7903,-98.8463,145.723
103.183,28.7977,-98.9941,145.862
103.174,28.6081,-98.8372,145.712
103.542,28.6094,-98.7882,145.94
103.522,28.4718,-98.5723,145.753
103.697,28.4537,-98.5651,145.869
103.695,28.3681,-98.5322,145.829
103.852,28.2561,-98.4254,145.846
103.898,28.2119,-98.3781,145.839
103.953,28.2406,-98.4471,145.93
104.043,28.2269,-98.1917,145.819
104.181,28.2646,-98.1176,145.875
104.322,28.1586,-97.7171,145.687
104.385,28.1144,-97.9017,145.847
104.461,28.0168,-97.7086,145.753
104.496,28.059,-97.903,145.917
104.577,27.9632,-97.4806,145.674
104.723,27.9658,-97.432,145.746
104.651,27.8392,-97.1784,145.501
104.913,27.8145,-97.0765,145.616
104.839,27.835,-96.8801,145.437
105.002,27.9274,-96.9699,145.632
104.897,27.8895,-96.7831,145.424
104.882,27.9086,-96.9087,145.501
104.795,27.7758,-96.7201,145.287
104.865,27.8333,-96.8182,145.414
104.899,27.8587,-96.4864,145.223
105.079,27.8374,-96.4826,145.346
105.129,27.8042,-96.0962,145.12
105.085,27.8414,-96.4143,145.306
105.129,27.8525,-96.1086,145.137
105.241,28.0087,-96.2735,145.357
105.251,27.8922,-95.9467,145.126
105.282,27.877,-96.0388,145.207
105.178,27.7058,-95.8253,144.957
105.218,27.6021,-95.8898,145.009
